,PM2.5,Land_EQI,Sociod_EQI,Built_EQI,CLU50_1,PM10,SO2,NO2,O3,CO,CN,Disel,CS2,Air_EQI,Water_EQI,EQI,smoking_data,LCI_smoking,UCI_smoking
659,12.46,1.218172,2.048153,-0.3661462,46,15.14,105.2326561,640.2579158,5649.41,246.946018,0.0292829,0.6077002,0.00104,0.9549335,0.9202273,1.5,25.5,21.9,29.8
798,10.23,0.6114327,1.013505,1.077084,40,23.44,65.7851977,857.3314614,5346.13,228.8898419,0.0399436,1.5609769,0.00575,1.18645,0.457442,1.45,26.4,24.4,28.5
1834,10.34,0.3976048,0.1326945,0.6936691,13,7.56,462.8332383,821.5445766,6954.91,1143.464094,0.039137,0.2924547,0.000767,0.7185133,-1.519111,0.38,28.5,24.4,33.2
2531,8.62,-0.4799923,0.0553613,0.7787212,13,7.8,305.8106675,490.9072595,7837.97,347.9443957,0.0074156,0.3504168,6.68e-05,-0.0272459,-0.144938,0.13,28.0,24.0,32.4
2584,5.62,0.3691286,0.9131081,1.103246,40,10.1,22.0760715,178.1993466,2132.73,101.3343001,0.0146526,0.2956748,7.9e-06,-0.1050356,1.068108,1.02,25.7,23.5,27.8
2588,5.39,0.2846647,0.1429906,0.6534532,13,13.29,40.8917416,248.0656066,2334.66,66.0879394,0.000571,0.0783649,2.27e-05,-1.32285,1.022285,0.1,26.3,22.8,30.1
2301,11.93,-0.0915703,0.4466076,-1.902796,32,17.02,514.4166477,1132.49649,8714.38,1393.81688,0.0066503,0.2012522,0.00017,-0.0830913,-1.52068,-0.86,27.5,23.6,32.3
372,11.57,-1.257195,-0.8975682,0.125651,3,11.61,26.8145096,213.1167824,4068.6,78.4472791,0.0247219,0.2187169,0.000797,0.3226131,1.20535,-0.31,27.3,23.3,31.7
1724,6.06,0.0999429,0.1742478,-1.016472,5,6.99,13.6134979,67.7768224,1411.0,152.8430028,0.0004874,0.0701646,6.1e-06,-2.011454,-0.4126195,-1.05,25.6,21.4,30.4
2485,11.89,-0.1880799,-1.032095,-0.2580635,9,10.73,386.7737693,644.6119645,7793.36,1257.486754,0.0024522,0.1368402,2.74e-05,-0.7864519,1.121497,-0.61,28.5,24.4,32.6
1653,12.4,0.6386492,1.235194,0.4226141,44,16.43,394.6847026,315.0215498,8678.53,1156.891557,0.0576758,0.5983979,0.00079,1.155255,0.3373447,1.27,27.5,23.7,31.4
1962,11.84,-0.5480751,-0.8433136,-0.0739536,17,10.07,184.2337142,651.6136525,10199.03,548.2368292,0.0144558,0.3488047,0.000224,0.2221577,-0.0190795,-0.43,33.3,28.7,37.9
1926,5.28,0.9181114,-0.1500065,0.1256928,34,4.43,216.70374,319.1599087,5471.91,12.8056482,0.0030556,0.0361944,0.000102,-1.107846,-0.1064159,-0.16,27.0,23.6,31.1
1855,11.83,0.7169723,0.377322,0.6091043,41,14.16,635.8677096,836.0282817,7475.2,1296.286792,0.045335,0.4589508,0.00185,1.11944,-1.523392,0.67,29.5,26.1,33.5
1037,8.18,-0.504054,1.766908,0.2473996,25,11.6,243.6311013,779.8871113,4222.94,568.1339584,0.0217981,0.3539156,0.00043,0.5138161,-1.541967,0.52,23.6,20.7,26.8
2285,11.34,0.3744423,0.2691342,-1.096436,5,11.55,427.0653934,676.5040777,6713.59,1514.04379,0.0125228,0.2647996,0.00023,0.1376132,-1.50382,-0.43,28.4,23.9,33.2
211,9.2,1.12301,0.0359502,1.128569,36,15.4,11.8627372,578.3049063,2166.16,146.91253940000001,0.0167951,0.8112124,0.000142,0.872272,1.294849,1.28,19.8,16.9,23.4
8,12.31,-0.2369899,-0.699318,-0.4082792,9,13.97,39.7951698,198.9621692,634.03,22.5771255,0.0295546,0.3186709,0.00133,0.6116033,-1.004405,-0.46,29.1,25.0,33.4
744,11.04,0.7141402,0.652328,0.5312561,21,17.39,300.436248,952.9581382,5181.19,205.7730169,0.0185663,0.8021777,0.000629,1.168343,0.4757081,1.14,28.9,25.0,32.7
538,10.73,0.4392541,0.4059092,0.2886547,21,11.08,111.2824204,328.362123,3105.71,211.3605565,0.0115599,0.4046002,0.00144,0.4944504,1.17684,0.78,29.7,25.2,34.4
2362,10.54,-0.0749814,2.215759,0.1356877,48,14.99,675.9104904,1531.614946,8403.71,1401.113358,0.0271864,0.5930545,0.000546,0.5164656,-1.524888,0.77,26.6,23.0,30.6
2389,11.79,-1.314937,-0.0779965,-0.0884071,11,13.1,763.2283195,1935.197329,9236.16,1345.13951,0.0370691,0.5410362,0.00127,1.771418,-1.543024,-0.1,30.4,25.8,34.9
743,10.12,0.6330845,0.569856,0.0256765,42,11.08,141.5023618,662.2482213,5083.72,242.8426387,0.003667,0.2838037,4.88e-05,-0.4978237,0.4712416,0.32,26.2,22.5,30.5
684,12.44,0.3010972,1.246535,-0.69102,50,15.46,150.3788703,673.9238965,5298.5,243.3270691,0.0464701,0.4633856,0.00159,0.983209,0.9263139,0.83,32.2,28.0,36.6
1275,5.7,0.2762839,-0.797394,0.0113406,17,6.22,52.9434576,588.7520913,3474.71,165.5949499,0.0051358,0.0382208,5.9e-06,-1.637144,0.0636436,-0.78,24.6,21.0,28.7
1130,10.31,-1.63478,-1.459291,-0.7750812,12,7.74,136.8233196,344.5684931,3100.66,186.5552151,0.0340391,0.221303,0.000461,0.3833264,-1.551732,-1.45,26.9,22.8,31.2
616,10.95,0.5787369,0.7076935,0.7208159,41,11.14,144.2117326,474.3815699,9307.65,253.8829314,0.0174627,0.5895096,0.00115,0.6958845,1.234317,1.17,25.7,21.9,30.3
581,11.03,0.5940869,0.527008,0.7461535,41,10.93,141.8726887,207.0265665,3043.3,193.5417129,0.0119219,0.4353231,0.000144,0.4536172,1.16935,1.02,28.3,24.2,32.9
1072,10.81,-1.364211,-1.205851,-0.635627,12,7.95,144.2420333,266.1268163,4616.58,252.2307127,0.0208719,0.295848,0.00121,0.4404313,-1.547491,-1.21,27.4,23.9,31.4
916,10.89,1.000887,0.2639848,-1.06356,49,11.87,204.0075703,744.5781369,4722.04,661.2518795,0.015251,0.4798368,0.00029,0.4153533,-0.0191205,0.13,34.6,30.1,39.3
2208,10.15,-1.095924,-1.262077,-0.2960831,7,5.48,209.0205281,504.7457933,3170.01,592.6363432,0.0096796,0.1832504,0.000117,-0.2526025,0.5478786,-0.88,26.4,22.5,30.8
1992,14.1,-0.0494339,0.3964429,1.17104,39,18.09,281.2486614,860.3712481,8287.99,644.2719463,0.0650323,1.2053239,0.00221,1.516916,0.8533885,1.25,26.4,23.5,29.6
2407,12.07,0.3428492,0.2041038,0.7600522,13,15.18,559.1130077,1060.724048,6789.88,2047.117066,0.0608577,0.8291447,0.0018,1.517103,-1.531337,0.69,27.9,24.1,32.1
1092,11.62,-1.347002,-0.3214906,0.4474307,3,8.12,168.2644235,356.1684138,4454.46,370.4422284,0.031255,0.3874395,0.000161,0.3264777,-1.540437,-0.51,23.1,19.7,26.6
498,6.96,0.624989,0.3635258,0.0685994,21,19.5,86.6078572,528.6536031,3309.18,927.8009273,0.0221871,0.1133466,0.00261,0.196061,0.6243513,0.52,22.1,19.4,24.7
892,11.43,0.1021917,-0.5908948,-0.5333488,26,13.03,223.9660223,789.9235094,5946.62,535.3096895,0.0068343,0.3423757,0.000119,0.0758953,1.093726,-0.16,31.4,27.0,35.9
141,13.33,0.1396539,0.2766012,1.21399,39,24.79,5.1438629,20.7945084,581.53,22.2202987,0.0468716,0.8696133,2.32e-05,0.8265328,0.0779716,0.89,26.0,23.8,28.1
52,11.98,-0.3099595,-2.278363,-1.704276,20,13.39,9.7889146,136.5201876,560.06,4.7425345,0.0046869,0.1296909,7.55e-05,-0.3713911,-1.4887,-1.99,26.3,22.1,30.8
586,10.67,0.2318997,0.2826098,0.1068539,21,17.77,144.6832792,477.2573155,3161.63,252.7600666,0.0085279,0.3640605,6.96e-05,0.3053912,1.161919,0.54,28.3,24.3,32.8
733,9.65,0.6894372,0.7755303,-1.118725,49,15.65,99.313417,406.388461,4227.3,211.6025638,0.0052915,0.3173325,8.49e-05,-0.3914545,-1.278764,-0.29,24.2,20.1,28.3
1081,11.41,-2.148094,0.0196524,0.5704722,2,8.95,130.2496517,506.6030801,7906.99,50.3032873,0.0356376,0.6454977,0.00102,1.143328,-1.55663,-0.28,28.8,25.8,32.0
979,9.89,0.3590049,-0.9263569,-0.7524838,35,10.08,124.4978217,2301.455566,2951.83,216.7369214,0.0263923,0.5647114,0.00857,0.9798915,-1.55447,-0.48,28.1,24.0,32.2
2236,7.29,-0.3010309,-0.134849,1.052737,13,5.62,19.8750523,214.855538,2275.39,821.3618902,0.0253577,0.5511048,0.000905,0.5737536,0.6945463,0.58,25.8,22.1,29.6
1806,12.31,0.2936295,0.2148858,0.1724875,21,13.53,530.1223276,1035.562662,7381.48,1488.349926,0.0179145,0.3106195,0.000307,0.4411251,-1.51569,0.1,28.2,24.3,32.4
2068,7.73,-0.4450475,0.1184999,0.5607916,13,9.36,87.7133708,941.9038308,4900.28,937.0954806,0.0036218,0.1711854,3.44e-05,-0.7844537,0.5952125,-0.04,23.0,19.3,27.3
2106,7.78,-0.3611366,-2.317825,-1.283881,20,9.27,33.4044461,69.7660317,4069.42,1272.829912,0.0009556,0.0796102,3.21e-05,-1.264629,0.679235,-1.77,23.0,19.3,27.5
347,11.48,-1.904023,-0.5639641,0.2535472,15,10.83,32.4047288,240.1308643,4380.57,142.5382253,0.0100156,0.1683938,0.000184,-0.2128014,0.0887991,-0.71,28.8,24.4,33.7
325,8.97,-1.283796,-0.8840172,0.4029773,3,21.33,81.6650721,402.7646675,4091.23,152.7872861,0.0211747,0.2775621,0.00088,0.6929437,-1.548705,-0.6,30.2,26.1,34.3
740,9.39,0.6483621,0.6623486,0.8612792,41,12.77,157.2982911,496.6751498,4385.74,238.4680252,0.0079618,0.3009302,0.000142,-0.2977442,0.5136789,0.74,25.7,21.6,30.1
840,11.68,0.0118352,-0.327055,-2.965511,32,10.73,141.8321509,731.7886341,5466.65,526.5498356,0.0063512,0.3997915,0.000167,0.1778179,1.093136,-0.93,31.1,26.5,35.7
2021,12.92,0.1300441,-0.33335,0.1516916,8,14.77,941.5713042,2017.227992,10719.86,1009.80281,0.0213289,0.3411248,0.0783,0.6514727,0.0565478,0.2,30.8,26.6,35.2
1912,12.53,-0.2138122,0.1259968,-0.1858872,26,13.4,1718.137514,1220.43732,8969.47,1087.773254,0.0408245,0.4307464,0.000767,1.014312,-0.0044387,0.27,28.2,24.5,31.9
2099,12.87,-0.0119782,-0.0187538,1.161864,13,26.5,755.3612259,2020.283609,6285.58,1224.342492,0.0837927,1.3225196,0.00408,1.664193,0.6358271,1.11,24.0,22.1,25.9
1593,4.78,0.7340961,-0.7726244,1.347138,36,6.78,281.0073615,760.9342595,4926.85,5.5020031,0.0009156,0.0915247,9.1e-06,-1.852963,-0.1460028,-0.28,27.3,23.1,32.0
1434,9.17,0.9809158,0.1630773,0.8375063,36,8.9,244.0844849,200.0166336,4062.31,328.280862,0.0181145,0.3226422,0.000173,0.3215492,-0.4271641,0.67,27.2,23.4,31.4
2008,11.63,0.3002138,-0.8926256,-0.1581021,17,10.17,274.4387693,748.2960177,2327.77,943.8489424,0.0173751,0.3672282,0.0281,0.2592872,-0.0332969,-0.23,32.9,28.5,37.5
680,12.11,0.0264473,-0.0397938,-0.5761126,26,14.78,133.9798836,603.463692,7377.6,227.2181327,0.0148659,0.3198559,0.000166,0.1177573,-0.0481698,-0.19,31.6,27.1,36.1
1467,9.16,-0.2105313,-0.5626506,1.058982,37,8.87,264.3110438,233.8568105,4184.56,501.0870501,0.0147444,0.2980566,0.000196,0.2047828,-1.476092,-0.09,26.3,22.5,30.5
712,12.08,0.2477953,0.3311898,-0.970778,5,11.49,154.4697557,360.4580391,4372.53,269.7186652,0.0165816,0.4059355,0.0875,0.5621455,0.893436,0.21,30.5,25.5,34.8
739,8.61,1.049124,0.9120117,-0.0604946,42,11.2,153.6551342,290.5678111,3915.66,158.4591477,0.0042029,0.2923933,7.96e-05,-0.716266,0.1304137,0.39,25.4,21.6,29.6
1854,11.37,0.0556903,-0.2628595,0.3298742,8,7.85,327.4049163,481.3674923,5981.33,927.8798103,0.0042778,0.1426523,5.35e-05,-0.6214312,-1.51356,-0.47,28.0,23.8,32.5
1813,11.6,0.0535903,-0.3789687,0.0753681,8,7.82,403.0217178,601.1570586,6546.67,1102.246485,0.0172173,0.1973872,0.000591,0.3086577,-1.509799,-0.28,29.5,25.3,34.1
505,5.77,0.6010072,0.0306443,-0.0382182,21,9.84,29.3294444,254.716176,3160.41,496.3696843,0.0153037,0.0920314,0.00184,-0.3469132,0.411036,0.12,22.0,19.0,25.3
2480,11.61,0.2424938,0.0874458,-1.306287,5,16.15,556.9797992,834.5851637,7937.64,1499.200097,0.0140158,0.3493808,0.000252,0.3414051,0.2423062,-0.21,30.3,26.0,34.6
2024,12.58,-0.7175108,-0.7732058,-1.821855,6,14.41,625.9437886,891.0141397,24559.07,978.0487052,0.0106965,0.2462112,0.0193,0.0880176,-0.0127592,-1.13,33.3,28.9,38.2
622,10.39,0.4879758,0.6590555,0.1062869,42,9.79,103.2387923,467.355106,3427.44,245.7945744,0.0053179,0.352787,7.93e-05,-0.0121625,-0.4021457,0.35,25.3,21.3,29.9
1883,11.45,-0.4691325,0.1947405,1.416723,31,19.61,627.720602,1606.093023,6763.91,24815.73931,0.0402065,1.0063531,0.00175,1.42803,0.9555548,1.14,24.9,22.3,27.4
2435,7.63,0.8402352,0.9032922,0.7813413,41,12.31,169.6917856,2210.323581,11096.86,1635.48944,0.0059765,1.0666853,0.00167,0.9909939,-1.546476,0.92,25.4,23.3,27.8
1829,11.89,0.8257772,0.8189015,0.1287973,42,12.48,489.7413721,1080.83214,7286.54,1790.53087,0.0379306,0.501672,0.000759,0.9652706,-1.521125,0.64,25.9,23.6,28.5
2098,5.4,0.2634662,-0.8731424,0.9583921,37,5.41,4.8228505,144.4239539,816.15,62.835898,0.0032248,0.1232093,0.000146,-0.8018249,0.6803733,-0.06,28.4,24.4,33.3
862,11.74,0.0480255,-0.360708,-0.0793711,26,12.17,175.769609,770.2987492,5779.21,580.5655143,0.0190403,0.3326839,0.000262,0.5509332,1.186753,0.26,31.1,27.6,34.8
2123,7.2,0.0983763,0.3320159,1.368177,39,6.35,28.7241864,326.1320165,2953.91,635.9150276,0.0040072,0.1157351,2.62e-05,-0.8044599,0.6153738,0.49,23.2,19.3,27.0
922,12.58,-0.623251,-1.284322,-0.7986387,4,15.01,232.7961922,676.3890708,5063.4,542.9747452,0.0146712,0.3271553,0.00022,0.1479033,1.109651,-0.7,36.0,31.5,40.5
480,13.44,-0.1801402,0.07264,-0.3763456,26,15.75,50.453666,375.4612612,2316.94,289.8727221,0.0489272,0.4756441,0.00113,1.078012,-0.327362,0.16,29.9,25.7,34.1
941,9.85,-0.1457518,-1.197461,-0.0447646,9,5.43,87.155338,516.1659328,2358.25,276.0960605,0.0295367,0.3837875,0.00219,0.3810781,-1.558459,-0.68,31.5,27.6,35.6
2368,12.89,0.2873731,0.4495375,0.5694954,13,11.39,385.2694528,921.0680344,6824.44,1172.817056,0.023827,0.3130389,0.000467,0.7140676,-1.062296,0.51,27.7,23.7,32.0
23,11.84,-0.2703852,-1.672037,0.2850207,16,12.19,11.5903904,135.7402044,541.73,5.4590324,0.0283044,0.2056727,0.000656,0.5834208,-1.44494,-0.68,27.5,23.4,32.3
1289,6.56,0.709847,0.0040484,0.3997093,34,7.31,13.7781709,87.8234524,1249.79,253.5614949,0.0003742,0.0427363,8.8e-06,-2.167646,0.9204481,-0.24,21.4,18.0,25.1
13,13.29,-0.189493,-0.7478549,-0.8776811,10,16.1,20.8578379,164.3854359,485.97,12.2752248,0.008423,0.2243928,0.000122,-0.1722357,-0.9876922,-0.9,29.2,25.0,33.7
906,11.95,-0.2498709,-1.518342,-0.2477888,9,9.74,777.6597572,658.9421518,9268.64,739.4209287,0.0088638,0.2217252,0.000113,-0.3226932,1.078391,-0.65,32.9,28.3,37.5
2023,12.47,0.1395545,0.5525007,-1.493192,32,11.39,203.8995816,304.8734602,1253.58,242.9253936,0.0092622,0.2582534,0.000142,-0.315258,0.0043056,-0.4,27.4,23.3,31.9
165,15.93,1.251387,-1.164379,0.3015787,30,39.55,6.4035778,179.0976596,578.31,61.292995,0.0176561,0.9603457,0.000349,0.7953526,1.354219,0.54,20.9,17.9,23.8
2257,6.16,0.1682635,0.3075253,-0.9803187,5,4.72,24.4352341,306.5332115,3573.21,517.869777,0.0023176,0.0456697,4.1e-06,-1.144359,0.9620109,-0.41,17.7,14.9,21.0
384,12.41,-0.9221824,-1.012303,1.346807,15,16.35,26.6546876,194.3777374,3443.78,57.1929206,0.0338846,0.4508274,0.000704,0.8189519,-0.3432047,0.07,25.2,21.6,28.8
669,11.81,0.261928,0.1588464,-1.175238,5,11.75,176.1933197,655.3604279,5102.76,273.3601351,0.0259157,0.445602,0.000172,0.5202212,0.095558,-0.09,32.6,27.8,37.8
772,10.24,0.4808439,0.494826,0.6660447,41,13.52,355.4507267,384.9189817,4299.93,257.3057716,0.0121869,0.4188259,0.000245,0.2592105,-1.424848,0.39,22.4,18.8,26.5
1941,7.56,0.8811437,0.0469217,-0.427069,26,8.11,52.9911216,175.4219616,3205.0,37.7270292,0.0016554,0.231917,2.02e-05,-1.380583,-1.517497,-0.66,22.7,19.3,26.4
873,11.51,0.1370957,-0.7465076,-1.131423,35,10.23,139.4424167,773.4076379,6454.85,588.5234811,0.0062681,0.4000184,0.000251,-0.1069189,1.109577,-0.49,34.1,29.3,38.4
776,7.9,0.8986986,0.7105171,0.1970412,42,12.22,85.4150486,359.5832996,3955.74,191.736541,0.0077828,0.3252596,0.000233,-0.1987271,0.518346,0.62,24.9,21.2,28.7
2007,11.72,0.5793593,-1.592721,-0.7428765,38,8.0,128.7603322,1139.311221,4492.55,708.7546508,0.0072055,0.5419057,0.000188,-0.071446,-0.0213523,-0.75,33.8,29.3,39.0
1205,11.55,0.9273053,-1.418557,0.4255808,30,8.67,117.8079074,682.8699476,4687.1,538.1514657,0.0163695,0.533171,0.00406,0.3482177,-0.6377539,-0.13,33.5,28.8,38.2
1016,7.51,0.3080089,-0.2709229,0.0840991,8,5.79,24.7454512,84.8512185,2377.35,100.4939742,0.0060889,0.0640442,0.000426,0.1165014,0.8065457,0.2,28.4,25.1,32.1
994,8.58,0.2775895,-0.5660911,1.050738,37,7.04,69.6348401,518.9513582,1731.73,166.4290319,0.0326773,0.3903227,0.00079,0.6373736,-1.556055,0.17,31.2,27.6,35.1
876,14.04,1.160181,0.4661654,1.078781,41,22.16,190.4746173,1156.582192,5284.26,252.398219,0.0624655,1.5465891,0.00198,1.850847,0.7796694,1.69,29.5,27.3,31.8
1021,11.7,0.5494502,2.215651,1.032016,43,16.86,98.5696508,1596.672012,5473.73,167.7148534,0.0676886,1.0680316,0.00257,1.611595,1.025728,2.13,24.2,21.9,26.6
305,9.64,-2.431176,-0.614092,-3.992723,14,8.52,25.5051484,285.0274929,3732.14,101.2969686,0.004088,0.1367104,4.54e-05,-0.7875301,-1.54403,-2.93,29.2,24.7,34.1
135,11.33,0.6928224,-1.967486,0.4190748,16,7.77,58.5373447,195.2324065,2053.27,232.8846936,0.0206674,0.5130689,3.23e-05,-0.0256064,0.8753042,-0.25,29.0,25.1,33.4
394,13.24,-0.3752201,2.7342,0.1701584,48,12.17,141.0149357,749.0825749,6272.53,345.6285926,0.0587951,0.7086888,0.00143,0.9568613,-0.277362,1.29,20.7,17.3,24.5
2521,6.18,0.0900205,-0.1374554,-1.295396,5,5.44,206.3700693,135.7228591,9606.35,136.2173826,0.00279,0.0558938,1.42e-05,-0.8080882,-0.1735476,-0.81,26.6,22.2,31.2
1334,7.28,0.5175086,0.3487399,-0.4312628,22,6.55,25.6195278,128.7738345,1685.63,69.2117633,0.0013678,0.2235475,1.83e-05,-1.381632,0.1490139,-0.33,24.1,20.4,28.3
266,10.38,0.4717786,1.292333,1.080104,40,13.59,106.7804425,1436.618667,6130.86,416.1177627,0.0562694,0.4438892,0.00101,1.123809,1.126129,1.62,25.0,22.7,27.5
242,5.37,0.4655049,0.1972197,0.2206932,21,6.69,9.6811642,140.3959179,1074.22,70.2079813,0.0004973,0.0833648,2.4e-06,-2.405191,0.8157587,-0.4,25.7,21.7,30.3
99,11.81,0.6950784,-0.6553293,-0.0888347,30,11.23,345.7585498,707.368632,854.65,844.1500372,0.0460645,0.7001955,0.00234,1.043407,0.8333097,0.43,30.1,26.1,34.5
937,11.88,0.313004,-0.3558879,-0.7718923,26,12.49,203.0534294,867.8878952,5354.53,436.8716986,0.0085058,0.3329918,0.000246,0.2600171,1.085059,-0.04,33.4,29.3,38.1
54,11.92,-1.367575,-1.153579,0.3160656,7,21.26,16.240373,161.2059169,635.85,13.5410099,0.0102835,0.1940469,0.00474,0.0598031,-1.416511,-0.95,25.3,21.6,29.3
2108,6.04,-0.6311024,-1.017593,0.9439157,37,4.36,7.1272096,183.2450656,1568.44,166.7311307,0.0134405,0.5078011,0.000147,0.4440725,0.3035789,-0.01,27.7,24.0,32.0
183,9.04,1.218702,1.252542,1.287176,40,12.16,11.6932739,422.2110197,1842.39,113.0667335,0.0136004,0.6188052,6.63e-05,0.3647396,1.30408,1.66,22.6,19.1,26.6
1391,5.77,-0.2525634,-1.614218,-0.0833536,16,6.5,19.5042792,147.2680464,1028.22,154.8252169,0.0090088,0.1029512,0.00016,-0.4514581,0.8916506,-0.71,28.0,24.3,32.3
1541,10.31,-0.256819,0.4690348,1.059106,13,11.6,241.7623726,241.2954517,14169.05,1291.865458,0.0353961,0.6664293,0.00113,1.064707,1.029107,1.06,26.9,23.9,30.2
431,12.39,-1.091008,-1.287848,-0.1634539,7,14.16,46.9185096,219.8995356,5150.33,96.221042,0.0050939,0.197888,9.07e-05,-0.4415686,-0.3465435,-1.08,27.6,23.4,31.7
1105,11.53,-1.491788,-1.192409,-0.631791,12,6.09,56.821164,133.8876803,3493.28,182.9078374,0.0066502,0.17912,0.000325,-0.1090153,-1.545088,-1.43,29.8,25.1,34.1
1716,7.08,-0.2724791,-0.2878275,-1.088913,10,9.35,21.3952318,137.0386232,2603.49,330.6835029,0.0005977,0.0877069,1.21e-05,-1.68257,-0.4104669,-1.25,26.3,22.5,30.4
154,12.26,-0.296093,-0.5139854,0.3282097,17,8.64,19.8771136,126.7983921,1122.97,85.965248,0.0185915,0.2974909,1.08e-05,-0.0983639,0.8930339,-0.03,27.0,23.7,30.7
1874,12.44,-0.0150723,-0.2205935,-0.4392307,26,11.2,695.0012053,944.0781597,7053.68,855.4795501,0.0150309,0.2639499,0.00026,0.3634782,0.9929249,0.06,28.2,24.2,32.5
1656,13.93,0.6841121,0.4613235,0.8984799,41,18.27,335.0744718,528.3766688,10893.46,370.7489649,0.0518017,1.1709067,0.00622,1.556321,0.286632,1.29,29.0,26.4,31.5
1707,10.28,-0.8466668,-1.343898,0.3421149,7,7.82,139.2610356,644.7855424,3589.53,694.6123379,0.0167187,0.1538393,0.000296,0.0060362,-0.4167092,-0.7,33.2,28.9,37.8
1867,10.82,0.0570015,0.5623717,-0.3588003,22,11.71,473.8772343,594.6345708,6490.69,1022.450169,0.017218,0.2843685,0.000258,0.2735151,-1.525355,-0.09,26.3,22.6,30.0
151,11.88,-1.594856,-0.722267,0.5269543,15,6.97,7.9169329,207.4788899,1610.72,106.6829266,0.0317714,0.2426532,0.00918,1.111364,0.8615167,0.02,28.6,24.8,32.4
769,10.18,0.6307704,1.262874,0.5520872,44,14.29,141.0068297,453.5060282,4369.89,216.7530638,0.0044814,0.3023979,9.21e-05,-0.1684492,0.4511006,0.89,25.0,21.4,29.3
1491,10.09,0.2598062,0.8063735,-2.996582,32,11.12,1728.036808,552.7299248,7744.17,4451.115513,0.0083628,0.1688276,0.000155,-0.1222663,0.9141328,-0.58,25.0,21.1,29.1
2060,7.84,-0.3738287,-1.115193,-0.5128736,9,9.99,41.016109,365.3309035,4459.04,1188.591218,0.0105022,0.2302743,0.000638,0.2427373,0.5546633,-0.53,24.4,20.5,28.8
333,10.09,-2.496083,-0.9746378,-0.1538716,12,8.31,13.9946758,207.4788374,3697.18,71.242858,0.0065477,0.1362444,0.000122,-0.4234276,-1.550452,-1.56,29.6,25.2,34.3
1835,11.52,-0.0865771,0.4111003,-0.845937,5,11.49,545.2823889,1108.135018,8005.77,1439.164521,0.015918,0.3882217,0.000253,0.1277466,-1.516468,-0.41,27.9,23.8,32.7
176,8.4,0.8112398,3.186212,1.928681,43,13.86,9.2763054,381.1911523,1729.56,105.396372,0.0152941,0.5648652,0.000179,0.4148435,1.210431,2.52,16.9,14.3,20.0
1179,8.93,-0.2619332,-0.1343318,0.5860299,13,8.65,134.3532675,401.6787827,3698.02,325.2117713,0.0059114,0.2143442,8.9e-05,-0.7727267,0.8933496,-0.01,31.2,26.9,35.8
1588,4.82,0.5021644,-0.1963578,-0.4938029,26,4.13,45.029821,168.5601892,3338.08,5.4348339,0.000457,0.1024167,8.8e-06,-1.884922,-1.521162,-1.06,24.3,20.5,28.6
788,8.79,0.8860646,0.5250862,0.6009321,41,13.41,128.2748888,258.4515057,3920.63,206.8644341,0.0043604,0.3463816,7.91e-05,-0.6229917,0.2058434,0.49,27.2,23.2,31.6
1158,9.83,-0.2781043,-0.5677039,-0.5402748,10,11.82,255.9007118,1348.928403,6157.7,362.5066196,0.0066501,0.160913,0.000103,-0.4721374,-1.435706,-0.93,32.1,27.4,36.9
1681,14.31,0.2530821,-0.6504909,0.5856975,33,18.01,401.9942807,623.6305966,9379.2,831.7987972,0.067198,0.4649794,0.00069,1.11782,0.1785938,0.46,33.1,28.6,37.7
1075,11.48,-2.024288,-0.6113265,0.7476565,15,7.95,78.1777561,245.4445321,2116.6,81.9501755,0.0638592,0.5485973,0.0015,1.217067,-1.553044,-0.39,27.2,23.6,30.8
1062,11.65,-1.303455,-1.446154,-1.888252,6,9.27,358.9775169,578.1061453,3996.59,498.8367445,0.0052648,0.2188561,6.93e-05,-0.3095464,-1.536951,-2.0,29.7,25.4,34.2
1131,11.87,0.1828261,-0.2764925,0.9843175,13,7.2,114.0025101,224.6934946,5768.05,239.7702158,0.0304069,1.7912768,0.000765,0.8204546,-1.548185,0.3,25.1,21.5,28.7
111,11.39,-0.7586506,-0.3316313,-0.3771405,11,7.93,13.1679315,218.8173761,848.34,48.5557348,0.0300374,0.2709793,3.5e-06,0.144188,-0.012415,-0.43,29.2,25.3,33.6
519,6.37,0.7001794,-0.3081804,-0.4323008,26,11.42,24.6388795,263.8168018,3265.77,454.3516263,0.0164109,0.1352015,0.00111,-0.3944835,1.018028,-0.03,24.4,21.1,27.6
2540,6.77,0.0080791,0.0627592,0.9060482,13,5.59,237.8145334,187.4533391,7588.87,177.5179036,0.0087973,0.1295299,0.000526,0.3340174,0.7357079,0.61,26.6,23.0,31.3
683,12.06,0.5716916,0.918884,0.1262987,42,12.06,125.9591865,480.9241248,4636.68,300.1288513,0.023869,0.5350256,0.0107,0.8104628,0.8863204,1.01,30.0,25.9,34.8
1160,10.78,0.0326089,0.8509052,-0.5419227,22,11.66,174.605595,548.7518886,4301.82,312.8472955,0.0175725,0.2121035,0.000539,0.2529963,0.8097424,0.38,25.5,21.9,29.4
61,12.18,-0.3345971,-0.5188538,0.1271338,17,14.35,21.787448,160.4785459,564.53,11.7974239,0.0144576,0.2335457,0.000432,0.1637152,-1.050121,-0.39,27.4,23.6,31.4
1157,9.74,0.969671,1.534823,-0.3284149,46,13.25,217.9984599,878.6493695,6416.89,317.9516644,0.0231295,0.4185688,0.00075,0.6206218,0.8781069,1.12,27.6,24.0,31.8
